,Rating ?/5,Number of Ratings,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
0,4.2,33561,"Mediatek Helio A22 Processor, Upto 2.0 GHz Processor",5649,2023-06-17,POCO,2.0,32,5000
1,4.2,77128,Mediatek Dimensity 700 Processor,11999,2023-06-17,POCO,4.0,64,5000
2,4.3,15175,Helio G36 Processor,6999,2023-06-17,POCO,4.0,64,5000
3,4.2,22621,Mediatek Helio G85 Processor,7749,2023-06-17,POCO,4.0,64,5000
4,4.3,15175,Helio G36 Processor,6999,2023-06-17,POCO,4.0,64,5000
5,4.2,77128,Mediatek Dimensity 700 Processor,11999,2023-06-17,POCO,4.0,64,5000
6,4.2,22621,Mediatek Helio G85 Processor,7749,2023-06-17,POCO,4.0,64,5000
7,4.2,22621,Mediatek Helio G85 Processor,7749,2023-06-17,POCO,4.0,64,5000
8,4.1,13647,Mediatek Helio G85 Processor,9249,2023-06-17,POCO,6.0,128,5000
9,4.2,40525,Mediatek Dimensity 700 Processor,13999,2023-06-17,POCO,6.0,128,5000
10,4.2,33561,"Mediatek Helio A22 Processor, Upto 2.0 GHz Processor",5649,2023-06-17,POCO,2.0,32,5000
11,4.1,13647,Mediatek Helio G85 Processor,9249,2023-06-17,POCO,6.0,128,5000
12,4.2,7572,Mediatek Helio G99 Processor,8999,2023-06-17,POCO,4.0,64,5000
13,4.2,7572,Mediatek Helio G99 Processor,8999,2023-06-17,POCO,4.0,64,5000
14,4.2,77128,Mediatek Dimensity 700 Processor,11999,2023-06-17,POCO,4.0,64,5000
15,4.1,13647,Mediatek Helio G85 Processor,9249,2023-06-17,POCO,6.0,128,5000
16,4.2,40525,Mediatek Dimensity 700 Processor,13999,2023-06-17,POCO,6.0,128,5000
17,4.1,11675,"Mediatek Helio A22 Processor, Upto 2.0 GHz Processor",6499,2023-06-17,POCO,3.0,32,5000
18,4.2,7572,Mediatek Helio G99 Processor,8999,2023-06-17,POCO,4.0,64,5000
19,4.2,21133,Mediatek Helio G96 Processor,13999,2023-06-17,POCO,8.0,128,5000
20,4.1,11675,"Mediatek Helio A22 Processor, Upto 2.0 GHz Processor",6499,2023-06-17,POCO,3.0,32,5000
21,4.1,7285,Qualcomm Snapdragon 695 Processor,15999,2023-06-17,POCO,6.0,128,5000
22,4.1,7285,Qualcomm Snapdragon 695 Processor,15999,2023-06-17,POCO,6.0,128,5000
23,4.2,21688,Mediatek Dimensity 810 Processor,15999,2023-06-17,POCO,8.0,128,5000
24,4.2,3525,Mediatek Helio G99 Processor,10999,2023-06-17,POCO,6.0,128,5000
25,4.2,3525,Mediatek Helio G99 Processor,10999,2023-06-17,POCO,6.0,128,5000
26,4.1,7285,Qualcomm Snapdragon 695 Processor,15999,2023-06-17,POCO,6.0,128,5000
27,4.2,3525,Mediatek Helio G99 Processor,10999,2023-06-17,POCO,6.0,128,5000
28,4.2,21133,Mediatek Helio G96 Processor,13999,2023-06-17,POCO,8.0,128,5000
29,4.3,7460,Qualcomm Snapdragon 778G Processor,23999,2023-06-17,POCO,8.0,256,5000
30,4.1,2646,Qualcomm Snapdragon 695 Processor,17999,2023-06-17,POCO,8.0,256,5000
31,4.3,7460,Qualcomm Snapdragon 778G Processor,23999,2023-06-17,POCO,8.0,256,5000
32,4.1,2646,Qualcomm Snapdragon 695 Processor,17999,2023-06-17,POCO,8.0,256,5000
33,4.2,54521,MediaTek Dimensity 700 Processor,14499,2023-06-17,POCO,6.0,128,5000
34,4.2,40239,Mediatek Dimensity 700 Processor,13999,2023-06-17,POCO,6.0,128,5000
35,4.2,85420,Qualcomm Snapdragon 695 5G Processor,17499,2023-06-17,POCO,6.0,128,5000
36,4.3,7460,Qualcomm Snapdragon 778G Processor,23999,2023-06-17,POCO,8.0,256,5000
37,4.3,7885,Qualcomm Snapdragon 778G Processor,21999,2023-06-17,POCO,6.0,128,5000
38,4.3,7885,Qualcomm Snapdragon 778G Processor,21999,2023-06-17,POCO,6.0,128,5000
39,4.3,7885,Qualcomm Snapdragon 778G Processor,21999,2023-06-17,POCO,6.0,128,5000
40,4.2,2683,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,29999,2023-06-17,POCO,8.0,256,5000
41,4.2,85420,Qualcomm Snapdragon 695 5G Processor,16499,2023-06-17,POCO,6.0,64,5000
42,4.1,2646,Qualcomm Snapdragon 695 Processor,17999,2023-06-17,POCO,8.0,256,5000
43,4.2,2683,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,29999,2023-06-17,POCO,8.0,256,5000
44,4.2,2683,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,29999,2023-06-17,POCO,8.0,256,5000
45,4.3,222992,MediaTek Helio G35 Processor,8999,2023-06-17,POCO,4.0,64,5000
46,4.2,460,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,32999,2023-06-17,POCO,12.0,256,5000
47,4.2,21576,Qualcomm Snapdragon 695 5G Processor,19499,2023-06-17,POCO,8.0,128,5000
48,4.3,48896,Mediatek Dimensity 810 Processor,14999,2023-06-17,POCO,4.0,64,5000
49,4.2,460,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,32999,2023-06-17,POCO,12.0,256,5000
50,4.3,222992,MediaTek Helio G35 Processor,8999,2023-06-17,POCO,4.0,64,5000
51,4.2,460,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,32999,2023-06-17,POCO,12.0,256,5000
52,4.3,145794,MediaTek Helio G35 Processor,8499,2023-06-17,POCO,3.0,32,5000
53,4.5,271753,Qualcomm Snapdragon 730G Processor,17999,2023-06-17,POCO,6.0,64,4500
54,4.2,56081,Mediatek Dimensity 810 Processor,16999,2023-06-17,POCO,6.0,128,5000
55,4.3,222992,MediaTek G35 Processor,8999,2023-06-17,POCO,4.0,64,5000
56,4.2,21576,Qualcomm Snapdragon 695 5G Processor,19499,2023-06-17,POCO,8.0,128,5000
57,4.3,145794,MediaTek Helio G35 Processor,8499,2023-06-17,POCO,3.0,32,5000
58,4.3,173304,Mediatek Helio G96 Processor,16499,2023-06-17,POCO,6.0,128,5000
59,4.5,60968,Qualcomm Snapdragon 730G Processor,20999,2023-06-17,POCO,8.0,256,4500
60,4.5,60968,Qualcomm Snapdragon 730G Processor,20999,2023-06-17,POCO,8.0,256,4500
61,4.5,244650,Qualcomm Snapdragon 845 Processor,13689,2023-06-17,POCO,6.0,64,4000
62,4.3,5304,Qualcomm Snapdragon 870 Processor,27999,2023-06-17,POCO,8.0,128,4500
63,4.5,244650,Qualcomm Snapdragon 845 Processor,24999,2023-06-17,POCO,6.0,128,4000
64,4.3,173304,Mediatek Helio G96 Processor,14999,2023-06-17,POCO,6.0,64,5000
65,4.3,400433,Mediatek Helio G35 Processor,9999,2023-06-17,POCO,3.0,32,5000
66,4.2,85420,Qualcomm Snapdragon 695 5G Processor,16499,2023-06-17,POCO,6.0,64,5000
67,4.3,67498,MediaTek Helio G80 Processor,11990,2023-06-17,POCO,4.0,64,5000
68,4.4,352150,Qualcomm Snapdragon 720G Processor,17999,2023-06-17,POCO,6.0,64,5000
69,4.4,352150,Qualcomm Snapdragon 720G Processor,19999,2023-06-17,POCO,6.0,128,5000
70,4.3,400433,Mediatek Helio G35 Processor,9999,2023-06-17,POCO,3.0,32,5000
71,4.5,271753,Qualcomm Snapdragon 730G Processor,15490,2023-06-17,POCO,6.0,64,4500
72,4.2,85420,Qualcomm Snapdragon 695 5G Processor,17499,2023-06-17,POCO,6.0,128,5000
73,4.3,3312,Qualcomm Snapdragon 870 Processor,39999,2023-06-17,POCO,12.0,256,4500
74,4.3,137003,Qualcomm Snapdragon 860 Processor,23999,2023-06-17,POCO,6.0,128,5160
75,4.3,12889,Qualcomm Snapdragon 870 Processor,27999,2023-06-17,POCO,6.0,128,4500
76,4.2,85420,Qualcomm Snapdragon 695 5G Processor,17499,2023-06-17,POCO,6.0,128,5000
77,4.3,249602,Qualcomm Snapdragon 720G Processor,16999,2023-06-17,POCO,4.0,64,5000
78,4.5,244650,Qualcomm Snapdragon 845 Processor,21999,2023-06-17,POCO,6.0,64,4000
79,4.4,352150,Qualcomm Snapdragon 720G Processor,17999,2023-06-17,POCO,6.0,64,5000
80,4.4,352150,Qualcomm Snapdragon 720G Processor,19999,2023-06-17,POCO,6.0,128,5000
81,4.5,60968,Qualcomm Snapdragon 730G Processor,20999,2023-06-17,POCO,8.0,256,4500
82,4.3,249602,Qualcomm Snapdragon 720G Processor,16999,2023-06-17,POCO,4.0,64,5000
83,4.3,12889,Qualcomm Snapdragon 870 Processor,27999,2023-06-17,POCO,6.0,128,4500
84,4.3,484582,Qualcomm Snapdragon 662 Processor,14999,2023-06-17,POCO,6.0,128,6000
85,4.3,137003,Qualcomm Snapdragon 860 Processor,23999,2023-06-17,POCO,6.0,128,5160
86,4.3,64087,MediaTek Dimensity 700 Processor,15999,2023-06-17,POCO,4.0,64,5000
87,4.3,400433,Mediatek Helio G35 Processor,9999,2023-06-17,POCO,3.0,32,5000
88,4.3,256360,Qualcomm Snapdragon 732G Processor,19999,2023-06-17,POCO,6.0,64,6000
89,4.5,271753,Qualcomm Snapdragon 730G Processor,17999,2023-06-17,POCO,6.0,64,4500
90,4.3,4739,MediaTek Dimensity 1200 Processor,32999,2023-06-17,POCO,6.0,128,5065
91,4.5,271753,Qualcomm Snapdragon 730G Processor,18999,2023-06-17,POCO,6.0,128,4500
92,4.5,244650,Qualcomm Snapdragon 845 Processor,21999,2023-06-17,POCO,6.0,64,4000
93,4.3,125650,Qualcomm Snapdragon 662 Processor,11999,2023-06-17,POCO,4.0,64,6000
94,4.3,125650,Qualcomm Snapdragon 662 Processor,11999,2023-06-17,POCO,4.0,64,6000
95,4.4,409478,MediaTek Helio G80 Processor,12999,2023-06-17,POCO,6.0,64,5000
96,4.3,125650,Qualcomm Snapdragon 662 Processor,11999,2023-06-17,POCO,4.0,64,6000
97,4.4,409478,MediaTek Helio G80 Processor,12999,2023-06-17,POCO,6.0,64,5000
98,4.3,67498,MediaTek Helio G80 Processor,11999,2023-06-17,POCO,4.0,64,5000
99,4.3,137003,Qualcomm Snapdragon 860 Processor,23999,2023-06-17,POCO,6.0,128,5160
100,4.3,125650,Qualcomm Snapdragon 662 Processor,10999,2023-06-17,POCO,4.0,64,6000
101,4.2,85420,Qualcomm Snapdragon 695 5G Processor,16499,2023-06-17,POCO,6.0,64,5000
102,4.3,484582,Qualcomm Snapdragon 662 Processor,12990,2023-06-17,POCO,6.0,64,6000
103,4.4,352150,Qualcomm Snapdragon 720G Processor,19999,2023-06-17,POCO,6.0,128,5000
104,4.4,352150,Qualcomm Snapdragon 720G Processor,17999,2023-06-17,POCO,6.0,64,5000
105,4.3,484582,Qualcomm Snapdragon 662 Processor,12999,2023-06-17,POCO,6.0,64,6000
106,4.5,271753,Qualcomm Snapdragon 730G Processor,18999,2023-06-17,POCO,6.0,128,4500
107,4.3,4739,MediaTek Dimensity 1200 Processor,32999,2023-06-17,POCO,6.0,128,5065
108,4.3,56643,Qualcomm Snapdragon 860 Processor,25999,2023-06-17,POCO,8.0,128,5160
109,4.3,484582,Qualcomm Snapdragon 662 Processor,12999,2023-06-17,POCO,6.0,64,6000
110,4.4,409478,MediaTek Helio G80 Processor,12999,2023-06-17,POCO,6.0,64,5000
111,4.4,409478,MediaTek Helio G80 Processor,14999,2023-06-17,POCO,6.0,128,5000
112,4.3,5304,Qualcomm Snapdragon 870 Processor,27999,2023-06-17,POCO,8.0,128,4500
113,4.3,256360,Qualcomm Snapdragon 732G Processor,19999,2023-06-17,POCO,6.0,64,6000
114,4.3,3312,Qualcomm Snapdragon 870 Processor,39999,2023-06-17,POCO,12.0,256,4500
115,4.3,256360,Qualcomm Snapdragon 732G Processor,20999,2023-06-17,POCO,6.0,128,6000
116,4.2,54521,MediaTek Dimensity 700 Processor,17999,2023-06-17,POCO,6.0,128,5000
117,4.3,15055,MediaTek Dimensity 1200 Processor,36999,2023-06-17,POCO,8.0,256,5065
118,4.3,256360,Qualcomm Snapdragon 732G Processor,20999,2023-06-17,POCO,6.0,128,6000
119,4.3,15055,MediaTek Dimensity 1200 Processor,36999,2023-06-17,POCO,8.0,256,5065
120,4.4,12742,Helio G88 Processor,13999,2023-06-17,realme,8.0,128,5000
121,4.3,9101,Helio G88 Processor,11999,2023-06-17,realme,6.0,64,5000
122,4.4,12742,Helio G88 Processor,13999,2023-06-17,realme,8.0,128,5000
123,4.4,12742,Helio G88 Processor,13999,2023-06-17,realme,8.0,128,5000
124,4.3,9101,Helio G88 Processor,11999,2023-06-17,realme,6.0,64,5000
125,4.4,39053,Helio G88 Processor,10999,2023-06-17,realme,4.0,64,5000
126,4.4,39053,Helio G88 Processor,10999,2023-06-17,realme,4.0,64,5000
127,4.4,39053,Helio G88 Processor,10999,2023-06-17,realme,4.0,64,5000
128,4.3,9101,Helio G88 Processor,11999,2023-06-17,realme,6.0,64,5000
129,4.4,13111,Unisoc T612 Processor,10499,2023-06-17,realme,4.0,128,5000
130,4.4,13111,Unisoc T612 Processor,10499,2023-06-17,realme,4.0,128,5000
131,4.1,55030,Unisoc T612 Processor,6499,2023-06-17,realme,3.0,32,5000
132,4.2,104291,Unisoc T612 Processor,5999,2023-06-17,realme,2.0,32,5000
133,4.4,13111,Unisoc T612 Processor,10499,2023-06-17,realme,4.0,128,5000
134,4.1,55030,Unisoc T612 Processor,6499,2023-06-17,realme,3.0,32,5000
135,4.1,55030,Unisoc T612 Processor,6499,2023-06-17,realme,3.0,32,5000
136,4.3,17768,Qualcomm Snapdragon 695 5G Processor,19999,2023-06-17,realme,8.0,128,5000
137,4.3,17768,Qualcomm Snapdragon 695 5G Processor,19999,2023-06-17,realme,8.0,128,5000
138,4.3,17768,Qualcomm Snapdragon 695 5G Processor,19999,2023-06-17,realme,8.0,128,5000
139,4.3,24728,Qualcomm Snapdragon 695 5G Processor,18999,2023-06-17,realme,6.0,128,5000
140,4.3,24728,Qualcomm Snapdragon 695 5G Processor,18999,2023-06-17,realme,6.0,128,5000
141,4.3,24728,Qualcomm Snapdragon 695 5G Processor,18999,2023-06-17,realme,6.0,128,5000
142,4.3,10967,Mediatek Helio G99 Octa Core Processor,12499,2023-06-17,realme,4.0,64,5000
143,4.3,10967,Mediatek Helio G99 Octa Core Processor,12499,2023-06-17,realme,4.0,64,5000
144,4.3,4676,Mediatek Helio G99 Octa Core Processor,15499,2023-06-17,realme,8.0,128,5000
145,4.4,4115,Qualcomm Snapdragon 778G Processor,17999,2023-06-17,realme,8.0,128,5000
146,4.4,4115,Qualcomm Snapdragon 778G Processor,17999,2023-06-17,realme,8.0,128,5000
147,4.3,4676,Mediatek Helio G99 Octa Core Processor,15499,2023-06-17,realme,8.0,128,5000
148,4.2,127,Unisoc Tiger T612 (12 nm) Processor,7076,2023-06-17,realme,3.0,32,5000
149,4.2,127,Unisoc T612 processor Processor,7078,2023-06-17,realme,3.0,32,5000
150,4.3,8557,Mediatek Dimensity 810 5G Processor,16999,2023-06-17,realme,6.0,128,5000
151,4.5,48258,Mediatek Dimensity 810 5G Processor,14999,2023-06-17,realme,4.0,64,5000
152,4.4,17460,Mediatek Helio G96 Processor,12999,2023-06-17,realme,4.0,64,5000
153,4.3,11210,Mediatek Helio G96 Processor,12999,2023-06-17,realme,6.0,128,5000
154,4.3,8557,Mediatek Dimensity 810 5G Processor,16999,2023-06-17,realme,6.0,128,5000
155,4.3,8557,Mediatek Dimensity 810 5G Processor,16999,2023-06-17,realme,6.0,128,5000
156,4.5,48258,Mediatek Dimensity 810 5G Processor,14999,2023-06-17,realme,4.0,64,5000
157,4.3,11210,Mediatek Helio G96 Processor,12999,2023-06-17,realme,6.0,128,5000
158,4.5,48258,Mediatek Dimensity 810 5G Processor,14999,2023-06-17,realme,4.0,64,5000
159,4.3,359,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,13399,2023-06-17,realme,6.0,128,5000
160,4.4,51873,MediaTek Helio G85 Processor,9999,2023-06-17,realme,4.0,128,6000
161,4.4,12742,Helio G88 Processor,15495,2023-06-17,realme,8.0,128,5000
162,4.4,17460,Mediatek Helio G96 Processor,12350,2023-06-17,realme,4.0,64,5000
163,4.1,360,Unisoc T612 processor Processor,8449,2023-06-17,realme,4.0,64,5000
164,4.6,91242,Unisoc T610 Processor,7499,2023-06-17,realme,3.0,32,5000
165,4.4,189477,Unisoc Tiger T616 Processor,10699,2023-06-17,realme,4.0,128,5000
166,4.4,189477,Unisoc Tiger T616 Processor,9699,2023-06-17,realme,4.0,64,5000
167,4.6,91242,Unisoc T610 Processor,7499,2023-06-17,realme,3.0,32,5000
168,4.5,123959,SC9863A Processor,7180,2023-06-17,realme,2.0,32,5000
169,4.3,359,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,13589,2023-06-17,realme,6.0,128,5000
170,4.6,91242,Unisoc T610 Processor,7499,2023-06-17,realme,3.0,32,5000
171,4.4,25430,Unisoc T612 Processor,8999,2023-06-17,realme,3.0,32,5000
172,4.4,25430,Unisoc T612 Processor,8999,2023-06-17,realme,3.0,32,5000
173,4.4,25430,Unisoc T612 Processor,8999,2023-06-17,realme,3.0,32,5000
174,4.3,77321,MediaTek Helio G95 Processor,12499,2023-06-17,realme,6.0,128,5000
175,4.5,255896,Unisoc T610 Processor,8499,2023-06-17,realme,4.0,64,5000
176,4.4,51873,MediaTek Helio G85 Processor,10489,2023-06-17,realme,4.0,128,6000
177,4.4,69800,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
178,4.4,69800,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
179,4.4,69800,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
180,4.3,63130,SC9863A Processor,8949,2023-06-17,realme,4.0,64,5000
181,4.3,9393,Qualcomm Snapdragon 888 Processor,23999,2023-06-17,realme,8.0,128,5000
182,4.3,9393,Qualcomm Snapdragon 888 Processor,23999,2023-06-17,realme,8.0,128,5000
183,4.3,77321,MediaTek Helio G95 Processor,12499,2023-06-17,realme,6.0,128,5000
184,4.4,13111,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
185,4.4,13111,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
186,4.5,255896,Unisoc T610 Processor,8499,2023-06-17,realme,4.0,64,5000
187,4.5,174284,MediaTek Helio G96 Processor,11499,2023-06-17,realme,4.0,64,5000
188,4.4,13111,Unisoc T612 Processor,9999,2023-06-17,realme,4.0,64,5000
189,4.5,48051,Unisoc T612 Processor,8049,2023-06-17,realme,3.0,32,5000
190,4.5,48051,Unisoc T612 Processor,8049,2023-06-17,realme,3.0,32,5000
191,4.4,65343,Unisoc T612 Processor,8749,2023-06-17,realme,4.0,64,5000
192,4.4,65343,Unisoc T612 Processor,8749,2023-06-17,realme,4.0,64,5000
193,4.3,28717,MediaTek Dimensity 800U Processor,15999,2023-06-17,realme,8.0,128,5000
194,4.3,210255,Octa-core Processor,8999,2023-06-17,realme,4.0,64,5000
195,4.3,210255,Octa-core Processor,8999,2023-06-17,realme,4.0,64,5000
196,4.4,16541,Mediatek Dimensity 1080 5G Processor,25999,2023-06-17,realme,8.0,128,5000
197,4.1,1238,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,11998,2023-06-17,realme,4.0,64,5000
198,4.1,1238,1 YEAR ON MOBILE AND 6 MONTHS FOR ACCESORIES,11300,2023-06-17,realme,4.0,64,5000
199,4.4,16541,Mediatek Dimensity 1080 5G Processor,25999,2023-06-17,realme,8.0,128,5000
200,4.4,16541,Mediatek Dimensity 1080 5G Processor,25999,2023-06-17,realme,8.0,128,5000
201,4.4,24462,Mediatek Dimensity 1080 5G Processor,24999,2023-06-17,realme,6.0,128,5000
202,4.1,1238,12 Months Brand Warranty,11979,2023-06-17,realme,4.0,128,5000
203,4.4,24462,Mediatek Dimensity 1080 5G Processor,24999,2023-06-17,realme,6.0,128,5000
204,4.4,24462,Mediatek Dimensity 1080 5G Processor,24999,2023-06-17,realme,6.0,128,5000
205,4.4,6173,Unisoc SC9863A/ Unisoc SC9863A1 Processor,6999,2023-06-17,realme,2.0,32,5000
206,4.4,6173,Unisoc SC9863A/ Unisoc SC9863A1 Processor,6999,2023-06-17,realme,2.0,32,5000
207,4.4,342411,MediaTek Helio G85 Processor,11499,2023-06-17,realme,4.0,64,6000
208,4.5,27119,Qualcomm Snapdragon 680 (SM6225) Processor,14499,2023-06-17,realme,6.0,128,5000
209,4.5,130575,Qualcomm Snapdragon 680 (SM6225) Processor,13499,2023-06-17,realme,4.0,128,5000
210,4.5,130575,Qualcomm Snapdragon 680 (SM6225) Processor,11999,2023-06-17,realme,4.0,64,5000
211,4.2,104291,Unisoc T612 Processor,5999,2023-06-17,realme,2.0,32,5000
212,4.2,104291,Unisoc T612 Processor,5999,2023-06-17,realme,2.0,32,5000
213,4.4,28393,Qualcomm Snapdragon 778G Processor,14999,2023-06-17,realme,6.0,128,5000
214,4.1,360,Unisoc T612 processor Processor,8427,2023-06-17,realme,4.0,64,5000
215,4.4,28393,Qualcomm Snapdragon 778G Processor,14999,2023-06-17,realme,6.0,128,5000
216,4.4,51873,MediaTek Helio G85 Processor,8999,2023-06-17,realme,4.0,64,6000
217,4.4,12742,Helio G88 Processor,15499,2023-06-17,realme,8.0,128,5000
218,4.4,106846,MediaTek Helio G95 Processor,10499,2023-06-17,realme,4.0,64,5000
219,4.4,51873,MediaTek Helio G85 Processor,8999,2023-06-17,realme,4.0,64,6000
220,4.3,16739,Unisoc Tiger T616 Processor,11699,2023-06-17,realme,6.0,128,5000
221,4.3,63130,SC9863A Processor,8910,2023-06-17,realme,4.0,64,5000
222,4.3,16739,Unisoc Tiger T616 Processor,11699,2023-06-17,realme,6.0,128,5000
223,4.3,11117,Qualcomm Snapdragon 855+ Processor,14999,2023-06-17,realme,8.0,256,4200
224,4.3,9393,Qualcomm Snapdragon 888 Processor,23999,2023-06-17,realme,8.0,128,5000
225,4.4,236693,Octa-core Processor,7499,2023-06-17,realme,2.0,32,5000
226,4.2,2923,Qualcomm Snapdragon 855+ Processor,17999,2023-06-17,realme,12.0,256,4200
227,4.4,1313,Qualcomm Snapdragon 888 Processor,27999,2023-06-17,realme,12.0,256,5000
228,4.3,77321,MediaTek Helio G95 Processor,11499,2023-06-17,realme,6.0,64,5000
229,4.3,77321,MediaTek Helio G95 Processor,11499,2023-06-17,realme,6.0,64,5000
230,4.4,106846,MediaTek Helio G95 Processor,10499,2023-06-17,realme,4.0,64,5000
231,4.4,70506,MediaTek Helio G96 Processor,17999,2023-06-17,realme,6.0,128,5000
232,4.4,236693,Octa-core Processor,7499,2023-06-17,realme,2.0,32,5000
233,4.3,28717,MediaTek Dimensity 800U Processor,15999,2023-06-17,realme,8.0,128,5000
234,4.2,2923,Qualcomm Snapdragon 855+ Processor,17999,2023-06-17,realme,12.0,256,4200
235,4.3,11117,Qualcomm Snapdragon 855+ Processor,14999,2023-06-17,realme,8.0,256,4200
236,4.5,174284,MediaTek Helio G96 Processor,11499,2023-06-17,realme,4.0,64,5000
237,4.3,60355,MediaTek Dimensity 800U Processor,12999,2023-06-17,realme,6.0,64,5000
238,4.3,11117,Qualcomm Snapdragon 855+ Processor,12999,2023-06-17,realme,8.0,128,4200
239,4.5,130575,Qualcomm Snapdragon 680 (SM6225) Processor,11999,2023-06-17,realme,4.0,64,5000
240,4.5,130575,Qualcomm Snapdragon 680 (SM6225) Processor,13499,2023-06-17,realme,4.0,128,5000
241,4.2,6505,Unisoc SC9863A/ Unisoc SC9863A1 Processor,8499,2023-06-17,realme,4.0,64,5000
242,4.4,342411,MediaTek Helio G85 Processor,11499,2023-06-17,realme,4.0,64,6000
243,4.4,96600,MediaTek Helio G95 Processor,15499,2023-06-17,realme,8.0,128,5000
244,4.3,4676,Mediatek Helio G99 Octa Core Processor,17999,2023-06-17,realme,8.0,128,5000
245,4.4,32551,Mediatek Dimensity 920 Processor,19999,2023-06-17,realme,8.0,128,4500
246,4.5,41495,Mediatek Dimensity 810 Processor,13499,2023-06-17,realme,4.0,64,5000
247,4.4,342411,MediaTek Helio G85 Processor,11495,2023-06-17,realme,4.0,128,6000
248,4.5,41495,Mediatek Dimensity 810 Processor,13499,2023-06-17,realme,4.0,64,5000
249,4.2,104291,Unisoc T612 Processor,5549,2023-06-17,realme,2.0,32,5000
250,4.5,130575,Qualcomm Snapdragon 680 (SM6225) Processor,13499,2023-06-17,realme,4.0,128,5000
251,4.4,32551,Mediatek Dimensity 920 Processor,21999,2023-06-17,realme,8.0,256,4500
252,4.4,342411,MediaTek Helio G85 Processor,12490,2023-06-17,realme,4.0,64,6000
253,4.3,62922,Qualcomm Snapdragon 778G Processor,24999,2023-06-17,realme,8.0,256,4300
254,4.3,62922,Qualcomm Snapdragon 778G Processor,24999,2023-06-17,realme,8.0,256,4300
255,4.4,32551,Mediatek Dimensity 920 Processor,21999,2023-06-17,realme,8.0,256,4500
256,4.4,149133,MediaTek Helio G35 Processor,10499,2023-06-17,realme,4.0,64,5000
257,4.4,149133,MediaTek Helio G35 Processor,10499,2023-06-17,realme,4.0,64,5000
258,4.4,72333,MediaTek Helio G35 Processor,9499,2023-06-17,realme,3.0,32,5000
259,4.4,32551,Mediatek Dimensity 920 Processor,21999,2023-06-17,realme,8.0,256,4500
260,4.1,1238,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,11199,2023-06-17,realme,4.0,64,5000
261,4.2,6505,Unisoc SC9863A/ Unisoc SC9863A1 Processor,9290,2023-06-17,realme,4.0,64,5000
262,4.3,19257,Qualcomm Snapdragon 870 Processor,34999,2023-06-17,realme,6.0,128,5000
263,4.3,178,12Months Brand Warranty,16846,2023-06-17,realme,4.0,128,5000
264,4.3,13087,Qualcomm Snapdragon 870 Processor,38999,2023-06-17,realme,8.0,256,5000
265,4.5,47528,Unisoc T618 Processor,10999,2023-06-17,realme,4.0,64,5000
266,4.3,19257,Qualcomm Snapdragon 870 Processor,34999,2023-06-17,realme,6.0,128,5000
267,4.5,47528,Unisoc T618 Processor,10999,2023-06-17,realme,4.0,64,5000
268,4.3,13087,Qualcomm Snapdragon 870 Processor,38999,2023-06-17,realme,8.0,256,5000
269,4.3,19257,Qualcomm Snapdragon 870 Processor,34999,2023-06-17,realme,6.0,128,5000
270,4.3,13087,Qualcomm Snapdragon 870 Processor,36999,2023-06-17,realme,8.0,128,5000
271,4.3,13087,Qualcomm Snapdragon 870 Processor,36999,2023-06-17,realme,8.0,128,5000
272,4.4,85111,Qualcomm Snapdragon 695 Processor,18999,2023-06-17,realme,6.0,128,5000
273,4.2,381,Dimensity 920 5G Processor Processor,20990,2023-06-17,realme,6.0,128,5000
274,4.5,47528,Unisoc T618 Processor,11999,2023-06-17,realme,4.0,128,5000
275,4.2,111,Dimensity 920 5G Processor Processor,21999,2023-06-17,realme,8.0,128,5000
276,4.3,77567,MediaTek Dimensity 700 (MT6833) Processor,16499,2023-06-17,realme,4.0,128,5000
277,4.4,61201,Snapdragon 720G Processor,17999,2023-06-17,realme,6.0,64,4300
278,4.4,139101,Unisoc T610 Octa Core Processor,10790,2023-06-17,realme,4.0,64,5000
279,4.4,80202,MediaTek Helio P60 Octa Core 2.0 GHz Processor,10499,2023-06-17,realme,4.0,64,4230
280,4.4,80202,MediaTek Helio P60 Octa Core 2.0 GHz Processor,10499,2023-06-17,realme,4.0,64,4230
281,4.4,304057,MediaTek Helio P60 Octa Core 2.0 GHz Processor,8499,2023-06-17,realme,3.0,32,4230
282,4.4,304057,MediaTek Helio P60 Octa Core 2.0 GHz Processor,8499,2023-06-17,realme,3.0,32,4230
283,4.1,55030,Unisoc T612 Processor,6049,2023-06-17,realme,3.0,32,5000
